fire_year,FIRE,plotname,PLOT,RdNBR,RdNBR_BL,dNBR,dNBR_BL,RBR,RBR_BL,pre_NBR,lat,slope,HeatLoad,MaxTreeHeight,QMD_LAF,QMD_all,FIRESEVNUM,CHARHT_percMax,BOLESCORCH,CHARCOV,Firemort.BA.p,Firemort.trees.p,ba_ha,stems_ha,RedGrayGreenStage.BA.p
2008,gunbarrel,gunbarrel_ub9,406,109,91,94,87,44,36,0.26126,44.5165,26,0.384908,,,,0,0,0,0,0,0,,,0
2008,gunbarrel,gunbarrel_ub10,407,-233,-171,-138,-107,-95,-72,0.27273,44.4914,21,0.546693,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub11,408,151,112,-85,-87,49,36,0.13684,44.4925,24,0.811101,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub12,409,-101,-44,-25,-45,-35,-15,0.17117,44.489,23,0.922999,,,,0,0,0,0,0,0,,,0
2008,gunbarrel,gunbarrel_ub13,410,-32,36,-35,-21,-12,14,0.23729,44.4804,15,0.794067,,,,0,0,0,0,0,0,,,0.75
2008,gunbarrel,gunbarrel_ub14,411,-139,-106,34,10,-55,-42,0.25253,44.4771,21,0.847546,,,,0,0,0,0,0,0,,,0
2008,gunbarrel,gunbarrel_ub15,412,227,239,-11,-24,88,92,0.22523,44.4755,37,1.037434,,,,0,0,0,0,0,0,,,0.5
2008,gunbarrel,gunbarrel_ub16,413,-142,-104,-79,-54,-49,-35,0.15909,44.4524,35,0.988849,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub17,414,-89,-89,-59,-61,-33,-33,0.20988,44.4491,30,0.519629,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub18,415,69,23,-113,-94,25,9,0.2,44.455,25,0.793493,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub19,416,68,63,20,14,28,26,0.2782,44.4461,36,1.038772,,,,0,0,0,0,0,0,,,0
2008,gunbarrel,gunbarrel_ub20,417,-369,-223,102,68,-152,-93,0.28261,44.4404,28,0.898148,,,,0,0,0,0,0,0,,,0
2008,gunbarrel,gunbarrel_ub21,418,-156,-160,-73,-65,-59,-61,0.21739,44.4467,38,1.051437,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub22,419,45,15,-1,-15,19,6,0.30645,44.4618,19,0.453528,,,,0,0,0,0,0,0,,,0.75
2008,gunbarrel,gunbarrel_ub23,420,142,61,-68,-32,48,20,0.15556,44.4708,26,0.922138,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub24,421,298,159,12,18,115,61,0.22772,44.4753,30,0.915628,,,,0,0,0,0,0,0,,,0.25
2008,gunbarrel,gunbarrel_ub25,422,-378,-370,60,65,-150,-146,0.24706,44.4934,24,0.492577,,,,0,0,0,0,0,0,,,0.75
2008,gunbarrel,gunbarrel_ub26,423,37,92,100,48,17,43,0.4902,44.4966,20,0.585947,,,,0,0,0,0,0,0,,,0.75
2011,rr,rr_ub_4,424,-79,39,27,93,-26,17,0.162162,43.5473,34,0.96833,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_5,425,-215,-219,-23,-24,-70,-71,0.145833,43.5664,2,0.696008,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_6,426,-76,-107,7,-62,-34,-45,0.464789,43.5693,7,0.652514,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_7,427,14,56,72,206,7,28,0.758621,43.5432,14,0.527025,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_8,428,298,292,228,158,128,129,0.320261,43.5388,15,0.624284,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_9,429,-131,-116,-35,-36,-61,-53,0.513514,43.5136,16,0.61072,,,,0,0,0,0,0,0,,,0.5
2011,rr,rr_ub_10,430,-64,-34,13,10,-29,-15,0.513514,43.5239,21,0.479199,,,,0,0,0,0,0,0,,,0.5
2012,LittleSands,LS27,431,-11,-49,46,20,-5,-23,0.62162,37.449,57,0.994127,,,,0,0,0,0,0,0,,,0.2
2012,LittleSands,LS28,432,-50,-47,18,20,-24,-22,0.53333,37.442,53,0.996786,,,,0,0,0,0,0,0,,,0.14
2012,LittleSands,LS29,433,-147,-128,-46,-32,-68,-59,0.46809,37.443,26,1.058362,,,,0,0,0,0,0,0,,,0.15
2012,LittleSands,LS30,434,-92,-80,-6,1,-42,-37,0.43182,37.441,30,1.087641,,,,0,0,0,0,0,0,,,0.15
2012,LittleSands,LS31,435,-97,-83,-18,-7,-46,-39,0.55769,37.433,47,1.075414,,,,0,0,0,0,0,0,,,0.1
2012,LittleSands,LS32,436,-83,-67,-6,6,-39,-32,0.53153,37.429,42,0.984002,,,,0,0,0,0,0,0,,,0.25
2012,LittleSands,LS33,437,-144,-124,-32,-21,-63,-55,0.36449,37.486,14,0.715112,,,,0,0,0,0,0,0,,,0.21
2013,Papoose,PA41,438,283,276,72,68,117,114,0.28736,37.695,44,0.883696,,,,0,0,0,0,0,0,,,0.6
2013,Papoose,PA42,439,148,148,46,39,55,56,0.2043,37.69,21,1.032365,,,,0,0,0,0,0,0,,,0.56
2013,Papoose,PA43,440,402,525,130,185,113,166,0.09524,37.685,28,0.859159,,,,0,0,0,0,0,0,,,0.82
2013,Papoose,PA44,441,603,596,228,249,234,239,0.22807,37.683,16,0.57268,,,,0,0,0,0,0,0,,,0.42
2013,Papoose,PA45,442,581,574,164,165,216,206,0.2,37.675,5,0.792366,,,,0,0,0,0,0,0,,,0.71
2013,Papoose,PA46,443,173,56,-39,-20,74,25,0.32653,37.664,14,0.933445,,,,0,0,0,0,0,0,,,0.35
2013,Papoose,PA47,444,173,183,28,26,72,75,0.29524,37.656,36,1.050396,,,,0,0,0,0,0,0,,,0.75
2013,Papoose,PA48,445,399,443,82,86,115,144,0.1017,37.64,39,0.562322,,,,0,0,0,0,0,0,,,0.9
2013,Papoose,PA49,446,136,147,75,62,58,63,0.3271,37.588,24,1.046527,,,,0,0,0,0,0,0,,,0.6
2013,Papoose,PA50,447,363,351,149,146,166,159,0.42593,37.585,56,0.67353,,,,0,0,0,0,0,0,,,0.65
2013,Papoose,PA51,448,176,192,3,17,70,79,0.25532,37.581,26,0.877846,,,,0,0,0,0,0,0,,,0.75
2013,WestFork,WF54,449,290,296,131,,121,124,0.44828,37.592,8,0.72736,,,,0,0,0,0,0,0,,,0.75
2013,WestFork,WF55,450,520,482,342,262,249,231,0.55844,37.601,28,0.711094,,,,0,0,0,0,0,0,,,0.75
2013,WestFork,WF56,451,591,594,339,331,261,261,0.36471,37.619,16,0.586738,,,,0,0,0,0,0,0,,,0.6
2013,WestFork,WF57,452,377,372,219,208,173,171,0.43478,37.623,24,0.655657,,,,0,0,0,0,0,0,,,0.26
2013,WestFork,WF58,453,693,693,429,416,317,313,0.42857,37.612,15,0.755555,,,,0,0,0,0,0,0,,,0.8
2013,WestFork,WF59,454,546,561,347,348,244,251,0.38272,37.61,19,0.983371,,,,0,0,0,0,0,0,,,0.8
